time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,file_name
0,1,261,64,1,2583.0,6761,156.0959917172016,rep1_FOV5
1,1,261,64,1,2598.0,6776,148.5180047225502,rep1_FOV5
2,1,261,64,1,2605.0,6656,138.39362980769232,rep1_FOV5
3,1,261,64,1,2596.0,6611,127.85554379065195,rep1_FOV5
4,1,261,64,1,2589.0,6499,114.07770426219419,rep1_FOV5
5,1,261,64,1,2592.0,6242,96.50128164049984,rep1_FOV5
6,1,261,64,1,2599.0,6063,85.40178129638792,rep1_FOV5
7,1,261,64,1,2592.0,5854,78.32268534335498,rep1_FOV5
8,1,261,64,1,2584.0,5589,74.5092145285382,rep1_FOV5
9,1,261,64,1,2585.0,5489,70.09601020222263,rep1_FOV5
10,1,261,64,1,2596.0,5421,68.58992805755396,rep1_FOV5
11,1,261,64,1,2596.0,5476,67.40010956902849,rep1_FOV5
12,1,261,64,1,2591.0,5206,66.05032654629274,rep1_FOV5
13,1,261,64,1,2604.0,5237,65.42677105212908,rep1_FOV5
14,1,261,64,1,2615.0,5031,65.62830451202544,rep1_FOV5
15,1,261,64,1,2588.0,5137,66.02452793459217,rep1_FOV5
16,1,261,64,1,2574.0,5276,67.98275208491282,rep1_FOV5
17,1,261,64,1,2600.0,5749,73.79283353626718,rep1_FOV5
18,1,261,64,1,2615.0,5818,76.63441045032657,rep1_FOV5
19,1,261,64,1,2588.0,5858,79.73659952202117,rep1_FOV5
20,1,261,64,1,2596.0,5993,82.90005005840146,rep1_FOV5
0,2,377,73,1,2562.0,5895,126.24614079728583,rep1_FOV5
1,2,377,73,1,2544.0,5956,137.69291470785762,rep1_FOV5
2,2,377,73,1,2524.0,6034,151.10490553529996,rep1_FOV5
3,2,377,73,1,2541.0,5990,142.29415692821368,rep1_FOV5
4,2,377,73,1,2537.0,5923,129.9385446564241,rep1_FOV5
5,2,377,73,1,2531.0,5652,108.27707006369427,rep1_FOV5
6,2,377,73,1,2543.0,5481,91.20671410326582,rep1_FOV5
7,2,377,73,1,2531.0,5275,82.57744075829383,rep1_FOV5
8,2,377,73,1,2523.0,5143,78.14155162356602,rep1_FOV5
9,2,377,73,1,2531.0,4963,73.92343340721338,rep1_FOV5
10,2,377,73,1,2546.0,4865,69.70236382322713,rep1_FOV5
11,2,377,73,1,2523.0,4692,69.76726342710998,rep1_FOV5
12,2,377,73,1,2549.0,4732,66.53909551986474,rep1_FOV5
13,2,377,73,1,2523.0,4600,65.505,rep1_FOV5
14,2,377,73,1,2517.0,4447,64.95592534292781,rep1_FOV5
15,2,377,73,1,2533.0,4596,65.01697127937337,rep1_FOV5
16,2,377,73,1,2532.0,4964,71.69560838033844,rep1_FOV5
17,2,377,73,1,2519.0,5061,75.11657775143253,rep1_FOV5
18,2,377,73,1,2517.0,4973,75.49024733561231,rep1_FOV5
19,2,377,73,1,2526.0,5136,77.39447040498442,rep1_FOV5
20,2,377,73,1,2541.0,5284,83.7833080999243,rep1_FOV5
0,3,62,84,1,2666.0,6508,96.81453595574678,rep1_FOV5
1,3,62,84,1,2695.0,6495,94.70623556581987,rep1_FOV5
2,3,62,84,1,2667.0,6366,85.50455545083254,rep1_FOV5
3,3,62,84,1,2660.0,6267,82.56677836285304,rep1_FOV5
4,3,62,84,1,2687.0,6301,85.49341374385018,rep1_FOV5
5,3,62,84,1,2674.0,6183,80.37619278667313,rep1_FOV5
6,3,62,84,1,2665.0,6119,78.17159666612191,rep1_FOV5
7,3,62,84,1,2677.0,6025,74.7802489626556,rep1_FOV5
8,3,62,84,1,2677.0,5863,71.11103530615726,rep1_FOV5
9,3,62,84,1,2696.0,5741,68.98049120362306,rep1_FOV5
10,3,62,84,1,2684.0,5755,67.6328410078193,rep1_FOV5
11,3,62,84,1,2676.0,5683,67.29245117015661,rep1_FOV5
12,3,62,84,1,2682.0,5621,67.24764276819072,rep1_FOV5
13,3,62,84,1,2678.0,5689,66.76850061522237,rep1_FOV5
14,3,62,84,1,2670.0,5626,66.68361180234625,rep1_FOV5
15,3,62,84,1,2668.0,5372,65.11150409530902,rep1_FOV5
16,3,62,84,1,2648.0,5356,65.51848394324122,rep1_FOV5
17,3,62,84,1,2691.0,5570,65.06750448833034,rep1_FOV5
18,3,62,84,1,2669.0,5449,64.61570930445953,rep1_FOV5
19,3,62,84,1,2694.0,5515,64.97425203989121,rep1_FOV5
20,3,62,84,1,2675.0,5369,65.29297820823244,rep1_FOV5
0,4,542,131,1,2587.0,5498,66.38086576937069,rep1_FOV5
1,4,542,131,1,2599.0,5497,66.08168091686375,rep1_FOV5
2,4,542,131,1,2602.0,5409,66.26123128119801,rep1_FOV5
3,4,542,131,1,2600.0,5553,67.25895912119574,rep1_FOV5
4,4,542,131,1,2591.0,5842,72.59431701472099,rep1_FOV5
5,4,542,131,1,2616.0,5814,73.0423116615067,rep1_FOV5
6,4,542,131,1,2587.0,5816,70.4867606602476,rep1_FOV5
7,4,542,131,1,2598.0,5780,70.66262975778547,rep1_FOV5
8,4,542,131,1,2597.0,5670,70.09594356261023,rep1_FOV5
9,4,542,131,1,2591.0,5672,69.48660084626235,rep1_FOV5
10,4,542,131,1,2587.0,5710,67.58861646234676,rep1_FOV5
11,4,542,131,1,2620.0,5711,67.80231132901419,rep1_FOV5
12,4,542,131,1,2601.0,5608,69.29083452211127,rep1_FOV5
13,4,542,131,1,2586.0,5707,68.73856667250745,rep1_FOV5
14,4,542,131,1,2602.0,5736,68.40149930264992,rep1_FOV5
15,4,542,131,1,2588.0,5691,69.35986645580742,rep1_FOV5
16,4,542,131,1,2602.0,5665,70.16081200353045,rep1_FOV5
17,4,542,131,1,2588.0,5757,69.66215042556887,rep1_FOV5
18,4,542,131,1,2601.0,5736,69.45083682008368,rep1_FOV5
19,4,542,131,1,2593.0,5893,71.13490582046497,rep1_FOV5
20,4,542,131,1,2596.0,5760,70.9029513888889,rep1_FOV5
0,5,72,209,1,2616.0,5616,78.01139601139602,rep1_FOV5
1,5,72,209,1,2602.0,5561,77.59305880237368,rep1_FOV5
2,5,72,209,1,2592.0,5466,73.48755945847054,rep1_FOV5
3,5,72,209,1,2589.0,5418,72.7312661498708,rep1_FOV5
4,5,72,209,1,2613.0,5249,69.52886264050295,rep1_FOV5
5,5,72,209,1,2599.0,5198,67.65121200461716,rep1_FOV5
6,5,72,209,1,2618.0,5135,67.30516066212269,rep1_FOV5
7,5,72,209,1,2606.0,5048,66.98633122028527,rep1_FOV5
8,5,72,209,1,2626.0,5056,67.09948575949367,rep1_FOV5
9,5,72,209,1,2605.0,5017,67.28343631652382,rep1_FOV5
10,5,72,209,1,2587.0,5184,69.22395833333333,rep1_FOV5
11,5,72,209,1,2615.0,5258,68.61563332065424,rep1_FOV5
12,5,72,209,1,2605.0,5218,70.60042161747796,rep1_FOV5
13,5,72,209,1,2611.0,5411,71.05377933838477,rep1_FOV5
14,5,72,209,1,2608.0,5549,76.75040547846459,rep1_FOV5
15,5,72,209,1,2611.0,5616,79.76584757834758,rep1_FOV5
16,5,72,209,1,2605.0,5663,81.96044499381954,rep1_FOV5
17,5,72,209,1,2597.0,5630,84.15417406749556,rep1_FOV5
18,5,72,209,1,2607.0,5687,82.56796201863901,rep1_FOV5
19,5,72,209,1,2619.0,5737,82.58706641101621,rep1_FOV5
20,5,72,209,1,2624.0,5658,79.77695298692117,rep1_FOV5
0,6,298,214,1,2635.0,6320,96.36139240506328,rep1_FOV5
1,6,298,214,1,2664.0,6278,91.97674418604652,rep1_FOV5
2,6,298,214,1,2677.0,6221,85.68895675936345,rep1_FOV5
3,6,298,214,1,2639.0,6052,80.28436880370126,rep1_FOV5
4,6,298,214,1,2643.0,6308,93.69514901712111,rep1_FOV5
5,6,298,214,1,2636.0,6257,94.18762985456289,rep1_FOV5
6,6,298,214,1,2648.0,6289,96.14803625377644,rep1_FOV5
7,6,298,214,1,2641.0,6389,98.77242134919393,rep1_FOV5
8,6,298,214,1,2671.0,6347,95.29478493776587,rep1_FOV5
9,6,298,214,1,2639.0,6267,93.41582894526887,rep1_FOV5
10,6,298,214,1,2645.0,6239,88.78169578458086,rep1_FOV5
11,6,298,214,1,2653.0,6092,82.09717662508207,rep1_FOV5
12,6,298,214,1,2621.0,6071,79.257947619832,rep1_FOV5
13,6,298,214,1,2617.0,5893,78.46546750381809,rep1_FOV5
14,6,298,214,1,2637.0,5948,77.88651647612643,rep1_FOV5
15,6,298,214,1,2657.0,5827,75.06178136262227,rep1_FOV5
16,6,298,214,1,2637.0,5855,74.8794192997438,rep1_FOV5
17,6,298,214,1,2630.0,5796,75.22463768115942,rep1_FOV5
18,6,298,214,1,2647.0,5834,74.78042509427495,rep1_FOV5
19,6,298,214,1,2628.0,5788,75.57809260539047,rep1_FOV5
20,6,298,214,1,2658.0,5834,73.37401439835448,rep1_FOV5
0,7,521,246,1,2380.0,5722,130.99912617965745,rep1_FOV5
1,7,521,246,1,2364.0,5787,145.61257992051148,rep1_FOV5
2,7,521,246,1,2381.0,5906,159.6154757873349,rep1_FOV5
3,7,521,246,1,2356.0,5993,176.41131319873185,rep1_FOV5
4,7,521,246,1,2359.0,6024,184.59794156706508,rep1_FOV5
5,7,521,246,1,2365.0,5805,143.13608957795003,rep1_FOV5
6,7,521,246,1,2371.0,5629,122.17374311600639,rep1_FOV5
7,7,521,246,1,2374.0,5500,105.57545454545455,rep1_FOV5
8,7,521,246,1,2378.0,5358,97.16610675625233,rep1_FOV5
9,7,521,246,1,2357.0,5224,87.53196784073506,rep1_FOV5
10,7,521,246,1,2350.0,5143,79.32160217771728,rep1_FOV5
11,7,521,246,1,2370.0,4892,76.40351594439902,rep1_FOV5
12,7,521,246,1,2365.0,4922,73.66314506298252,rep1_FOV5
13,7,521,246,1,2362.0,4957,76.75206778293322,rep1_FOV5
14,7,521,246,1,2363.0,5214,81.77733026467203,rep1_FOV5
15,7,521,246,1,2372.0,5179,84.15601467464762,rep1_FOV5
16,7,521,246,1,2354.0,5192,84.9254622496148,rep1_FOV5
17,7,521,246,1,2369.0,5151,83.25043680838672,rep1_FOV5
18,7,521,246,1,2373.0,5182,80.71767657275183,rep1_FOV5
19,7,521,246,1,2383.0,5163,79.53437923687778,rep1_FOV5
20,7,521,246,1,2371.0,4925,78.40812182741116,rep1_FOV5
0,8,190,250,1,2427.0,6271,118.6628926805932,rep1_FOV5
1,8,190,250,1,2426.0,6198,107.01774766053566,rep1_FOV5
2,8,190,250,1,2442.0,5912,93.11772665764546,rep1_FOV5
3,8,190,250,1,2434.0,5844,84.72638603696099,rep1_FOV5
4,8,190,250,1,2434.0,5755,80.74682884448306,rep1_FOV5
5,8,190,250,1,2426.0,5675,77.13550660792951,rep1_FOV5
6,8,190,250,1,2410.0,5625,78.11235555555555,rep1_FOV5
7,8,190,250,1,2437.0,5646,77.26230959971662,rep1_FOV5
8,8,190,250,1,2434.0,5722,78.01258301293254,rep1_FOV5
9,8,190,250,1,2411.0,5550,77.13585585585585,rep1_FOV5
10,8,190,250,1,2429.0,5618,77.73442506229975,rep1_FOV5
11,8,190,250,1,2429.0,5709,79.7742161499387,rep1_FOV5
12,8,190,250,1,2425.0,5757,79.83133576515546,rep1_FOV5
13,8,190,250,1,2420.0,5778,81.59172724125995,rep1_FOV5
14,8,190,250,1,2434.0,5708,79.50946040644709,rep1_FOV5
15,8,190,250,1,2421.0,5601,75.01749687555794,rep1_FOV5
16,8,190,250,1,2437.0,5475,74.89022831050228,rep1_FOV5
17,8,190,250,1,2426.0,5414,71.77281123014407,rep1_FOV5
18,8,190,250,1,2420.0,5368,70.04396423248882,rep1_FOV5
19,8,190,250,1,2414.0,5401,69.76763562303277,rep1_FOV5
20,8,190,250,1,2421.0,5278,70.15820386510042,rep1_FOV5
0,9,98,328,1,2607.0,5988,120.57615230460922,rep1_FOV5
1,9,98,328,1,2610.0,6150,127.79739837398374,rep1_FOV5
2,9,98,328,1,2625.0,5973,114.2574920475473,rep1_FOV5
3,9,98,328,1,2613.0,5790,96.2747841105354,rep1_FOV5
4,9,98,328,1,2624.0,5538,85.12657999277718,rep1_FOV5
5,9,98,328,1,2610.0,5511,80.35873707131192,rep1_FOV5
6,9,98,328,1,2620.0,5411,80.6614304195158,rep1_FOV5
7,9,98,328,1,2625.0,5315,77.21260583254939,rep1_FOV5
8,9,98,328,1,2607.0,5405,78.67585568917669,rep1_FOV5
9,9,98,328,1,2586.0,5429,77.53435255111438,rep1_FOV5
10,9,98,328,1,2606.0,5313,75.53792584227367,rep1_FOV5
11,9,98,328,1,2613.0,5306,78.25706747078779,rep1_FOV5
12,9,98,328,1,2603.0,5364,76.34209545115586,rep1_FOV5
13,9,98,328,1,2604.0,5483,78.34780229801204,rep1_FOV5
14,9,98,328,1,2610.0,5393,78.26274800667532,rep1_FOV5
15,9,98,328,1,2631.0,5290,77.14310018903592,rep1_FOV5
16,9,98,328,1,2601.0,5265,76.08869895536562,rep1_FOV5
17,9,98,328,1,2596.0,5222,75.07334354653389,rep1_FOV5
18,9,98,328,1,2613.0,5127,73.61263897015799,rep1_FOV5
19,9,98,328,1,2604.0,5186,72.3941380640185,rep1_FOV5
20,9,98,328,1,2602.0,5319,74.1257755217146,rep1_FOV5
0,10,377,375,1,2535.0,6036,85.81660039761431,rep1_FOV5
1,10,377,375,1,2547.0,5768,79.34379334257974,rep1_FOV5
2,10,377,375,1,2534.0,6054,82.8607532210109,rep1_FOV5
3,10,377,375,1,2542.0,6071,88.4056992258277,rep1_FOV5
4,10,377,375,1,2554.0,6078,85.8236261928266,rep1_FOV5
5,10,377,375,1,2551.0,5838,80.12367249057897,rep1_FOV5
6,10,377,375,1,2535.0,5793,76.9207664422579,rep1_FOV5
7,10,377,375,1,2539.0,5732,74.7175505931612,rep1_FOV5
8,10,377,375,1,2541.0,5626,74.3833985069321,rep1_FOV5
9,10,377,375,1,2531.0,5653,73.76932602158146,rep1_FOV5
10,10,377,375,1,2534.0,5624,74.3227240398293,rep1_FOV5
11,10,377,375,1,2511.0,5745,71.71227154046997,rep1_FOV5
12,10,377,375,1,2550.0,5509,71.70720638954438,rep1_FOV5
13,10,377,375,1,2542.0,5707,72.56474504993867,rep1_FOV5
14,10,377,375,1,2551.0,5599,72.42971959278442,rep1_FOV5
15,10,377,375,0,0.0,0,0.0,rep1_FOV5
16,10,377,375,0,0.0,0,0.0,rep1_FOV5
17,10,377,375,0,0.0,0,0.0,rep1_FOV5
18,10,377,375,0,0.0,0,0.0,rep1_FOV5
19,10,377,375,0,0.0,0,0.0,rep1_FOV5
20,10,377,375,0,0.0,0,0.0,rep1_FOV5
0,11,131,443,1,2624.0,5874,81.42951991828396,rep1_FOV5
1,11,131,443,1,2603.0,5721,77.14507953155042,rep1_FOV5
2,11,131,443,1,2602.0,6131,94.30060349045833,rep1_FOV5
3,11,131,443,1,2621.0,6392,114.44868585732165,rep1_FOV5
4,11,131,443,1,2614.0,6531,129.32307456744755,rep1_FOV5
5,11,131,443,1,2608.0,6322,112.97832964251819,rep1_FOV5
6,11,131,443,1,2604.0,6159,96.95567462250365,rep1_FOV5
7,11,131,443,1,2603.0,6014,87.19471233787829,rep1_FOV5
8,11,131,443,1,2625.0,5927,83.20415049772228,rep1_FOV5
9,11,131,443,1,2626.0,5846,81.26924392747178,rep1_FOV5
10,11,131,443,1,2622.0,5759,78.56311859697864,rep1_FOV5
11,11,131,443,1,2622.0,5679,75.47279450607502,rep1_FOV5
12,11,131,443,1,2631.0,5774,76.3188430897125,rep1_FOV5
13,11,131,443,1,2628.0,5599,74.2532595106269,rep1_FOV5
14,11,131,443,1,2611.0,5592,73.22764663805437,rep1_FOV5
15,11,131,443,1,2610.0,5644,73.3954642097803,rep1_FOV5
16,11,131,443,1,2617.0,5724,74.6619496855346,rep1_FOV5
17,11,131,443,1,2616.0,5666,75.31856689022239,rep1_FOV5
18,11,131,443,1,2635.0,5812,78.92429456297316,rep1_FOV5
19,11,131,443,1,2612.0,5865,81.56709292412617,rep1_FOV5
20,11,131,443,1,2626.0,5773,77.53576996362376,rep1_FOV5
0,12,530,467,1,2515.0,5660,109.82756183745583,rep1_FOV5
1,12,530,467,1,2510.0,5657,110.26462789464381,rep1_FOV5
2,12,530,467,1,2506.0,5544,103.46013708513709,rep1_FOV5
3,12,530,467,1,2504.0,5526,98.49203764024611,rep1_FOV5
4,12,530,467,1,2504.0,5472,93.92233187134502,rep1_FOV5
5,12,530,467,1,2495.0,5271,83.5661164864352,rep1_FOV5
6,12,530,467,1,2510.0,5131,78.8329760280647,rep1_FOV5
7,12,530,467,1,2506.0,4956,75.1041162227603,rep1_FOV5
8,12,530,467,1,2516.0,4927,73.56119342399026,rep1_FOV5
9,12,530,467,1,2512.0,4932,72.44789132197891,rep1_FOV5
10,12,530,467,1,2511.0,5089,78.22126154450777,rep1_FOV5
11,12,530,467,1,2518.0,5235,80.41298949379178,rep1_FOV5
12,12,530,467,1,2521.0,5239,80.60584080931476,rep1_FOV5
13,12,530,467,1,2490.0,5213,79.8708996738922,rep1_FOV5
14,12,530,467,1,2496.0,5137,77.1600155732918,rep1_FOV5
15,12,530,467,1,2512.0,5035,74.92512413108243,rep1_FOV5
16,12,530,467,1,2517.0,5066,74.40801421239637,rep1_FOV5
17,12,530,467,1,2507.0,4966,74.20841723721306,rep1_FOV5
18,12,530,467,1,2513.0,4940,70.96882591093117,rep1_FOV5
19,12,530,467,1,2494.0,4732,68.23753169907016,rep1_FOV5
20,12,530,467,1,2503.0,4719,66.54460690824327,rep1_FOV5
0,13,401,503,1,2398.0,4984,65.89466292134831,rep1_FOV5
1,13,401,503,1,2403.0,4901,64.811875127525,rep1_FOV5
2,13,401,503,1,2377.0,4970,65.89295774647887,rep1_FOV5
3,13,401,503,1,2376.0,5032,64.4656200317965,rep1_FOV5
4,13,401,503,1,2380.0,5104,66.69925548589342,rep1_FOV5
5,13,401,503,1,2396.0,5247,70.12978845054317,rep1_FOV5
6,13,401,503,1,2394.0,5537,75.6564926855698,rep1_FOV5
7,13,401,503,1,2380.0,5589,81.94167113973877,rep1_FOV5
8,13,401,503,1,2407.0,5758,86.5083362278569,rep1_FOV5
9,13,401,503,1,2400.0,5813,89.57285394804748,rep1_FOV5
10,13,401,503,1,2385.0,5715,86.52108486439195,rep1_FOV5
11,13,401,503,1,2387.0,5660,82.19505300353357,rep1_FOV5
12,13,401,503,1,2390.0,5559,79.00269832703724,rep1_FOV5
13,13,401,503,1,2393.0,5569,77.5227150296283,rep1_FOV5
14,13,401,503,1,2386.0,5442,76.08875413450937,rep1_FOV5
15,13,401,503,1,2374.0,5412,74.57834441980783,rep1_FOV5
16,13,401,503,1,2389.0,5466,73.88035126234907,rep1_FOV5
17,13,401,503,1,2383.0,5305,73.13081998114986,rep1_FOV5
18,13,401,503,1,2404.0,5252,71.43107387661843,rep1_FOV5
19,13,401,503,1,2402.0,5084,69.12273800157357,rep1_FOV5
20,13,401,503,1,2385.0,5172,68.10750193348801,rep1_FOV5
0,14,521,585,1,2663.0,5319,76.00526414739613,rep1_FOV5
1,14,521,585,1,2636.0,5486,80.85490339044841,rep1_FOV5
2,14,521,585,1,2661.0,5628,84.78766879886282,rep1_FOV5
3,14,521,585,1,2662.0,5621,84.39779398683508,rep1_FOV5
4,14,521,585,1,2643.0,5647,83.12750132813883,rep1_FOV5
5,14,521,585,1,2647.0,5370,77.84897579143389,rep1_FOV5
6,14,521,585,1,2666.0,5320,75.02725563909775,rep1_FOV5
7,14,521,585,1,2646.0,5334,74.20116235470566,rep1_FOV5
8,14,521,585,1,2655.0,5362,74.99477806788512,rep1_FOV5
9,14,521,585,1,2662.0,5359,78.60962866206381,rep1_FOV5
10,14,521,585,0,0.0,0,0.0,rep1_FOV5
11,14,521,585,0,0.0,0,0.0,rep1_FOV5
12,14,521,585,0,0.0,0,0.0,rep1_FOV5
13,14,521,585,0,0.0,0,0.0,rep1_FOV5
14,14,521,585,0,0.0,0,0.0,rep1_FOV5
15,14,521,585,0,0.0,0,0.0,rep1_FOV5
16,14,521,585,0,0.0,0,0.0,rep1_FOV5
17,14,521,585,0,0.0,0,0.0,rep1_FOV5
18,14,521,585,0,0.0,0,0.0,rep1_FOV5
19,14,521,585,0,0.0,0,0.0,rep1_FOV5
20,14,521,585,0,0.0,0,0.0,rep1_FOV5
0,15,146,590,1,2648.0,6042,85.17461105594174,rep1_FOV5
1,15,146,590,1,2643.0,6100,88.06081967213115,rep1_FOV5
2,15,146,590,1,2651.0,6159,89.54359473940575,rep1_FOV5
3,15,146,590,1,2627.0,6184,92.03897153945667,rep1_FOV5
4,15,146,590,1,2635.0,6229,94.12265211109327,rep1_FOV5
5,15,146,590,1,2645.0,6086,85.9304962208347,rep1_FOV5
6,15,146,590,1,2627.0,5903,80.87497882432662,rep1_FOV5
7,15,146,590,1,2642.0,5620,73.2685053380783,rep1_FOV5
8,15,146,590,1,2617.0,5608,71.6478245363766,rep1_FOV5
9,15,146,590,1,2634.0,5591,69.40243248077267,rep1_FOV5
10,15,146,590,1,2602.0,5373,67.0822631676903,rep1_FOV5
11,15,146,590,1,2632.0,5444,65.73971344599559,rep1_FOV5
12,15,146,590,1,2608.0,5163,66.16405190780554,rep1_FOV5
13,15,146,590,1,2622.0,5379,65.24930284439488,rep1_FOV5
14,15,146,590,1,2633.0,5282,66.28360469519122,rep1_FOV5
15,15,146,590,1,2629.0,5269,65.31846650218257,rep1_FOV5
16,15,146,590,1,2637.0,5390,67.43172541743971,rep1_FOV5
17,15,146,590,1,2630.0,5354,66.08274187523347,rep1_FOV5
18,15,146,590,0,0.0,0,0.0,rep1_FOV5
19,15,146,590,0,0.0,0,0.0,rep1_FOV5
20,15,146,590,0,0.0,0,0.0,rep1_FOV5
